account.licenseNumber;listing.address.point.lat;listing.address.point.lon;listing.advertiserId;listing.totalAreas
00137-J-PR;-25.471497;-49.292248;ade55049-0622-a192-e679-8548fc405f2f;113m2
24344-J-SP;-23.626214;-46.7436;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;73m2
26070-J-SP;-22.880851;-47.071668;bc6b89c6-11a6-cefb-47fb-3d3a0a8227a2;70m2
24344-J-SP;-30.023583;-51.185778;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;68m2
24344-J-SP;-23.560678;-46.654371;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;55m2
24344-J-SP;-23.54075;-46.646789;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;38m2
00037-J-SP;-23.028714;-45.560158;bb393402-44e9-3e5f-93bb-0622ab525181;105m2
24344-J-SP;-23.499406;-46.74483;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;78m2
10179-J-SP;-22.889547;-47.048701;394e6e62-1cc3-af5d-b465-902b6cb44261;104m2
24344-J-SP;-23.65755;-46.539752;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;65m2
09544-J-SP;-23.205327;-45.887372;8edfbbd2-c248-2077-0e43-7af4dd1f4810;86m2
31415-F-RJ;-23.021291;-43.472192;3e2fa634-ec80-de04-2909-354c096c184a;normalm2
24344-J-SP;-30.038888;-51.186543;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;82m2
29427-J-SP;-23.625189;-46.529014;6a6af80a-dd30-1f7c-4a11-e74c07a06601;126m2
24344-J-SP;-22.858438;-43.330145;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;60m2
24344-J-SP;-22.928884;-43.354231;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;80m2
04149-J-MG;-20.411375;-42.894235;45c80468-1379-8252-3003-23dfa5154a62;148m2
00769-J-SP;-23.555746;-46.606009;4c7179dc-f66f-1920-8c74-b127abec1d03;60m2
23394-J-SP;-23.570904;-46.683531;13cafc19-1979-13be-15fa-6ce2372450c3;503m2
22461-J-SP;-23.633294;-46.715746;1d5cc604-5e32-d82c-6a5c-4273b1a63d37;45m2
06414-J-RJ;-22.89133;-43.271275;1e3c1c63-028e-e60b-0676-012915198bdf;90m2
06939-J-RJ;-22.908377;-43.060599;a38fc2ee-a549-a785-b9e2-5fd27d1b09cd;65m2
normal;-22.918818;-43.22415;cb14cb3e-2b7e-40f4-9aeb-1fda8b8171bb;105m2
25038-J-SP;-23.483565;-46.736209;8aed4a1c-9ee7-199c-d454-1b426922b527;50m2
20189-J-SP;-23.50709;-47.427344;6b317318-c4ab-f0e0-277c-2993cfb6f8a8;65m2
20189-J-SP;-23.50709;-47.427344;6b317318-c4ab-f0e0-277c-2993cfb6f8a8;65m2
06083-J-RJ;-22.90674;-43.314594;360be473-0a33-3113-0d64-828ac5d699e5;55m2
06051-J-SP;-23.721606;-46.566181;ee3dec42-1dc8-6d1d-84bf-b552a5212d4b;52m2
normal;-22.957283;-43.202813;567a33e7-9e53-06fa-0fd6-6270bc6a6e63;normalm2
04386-J-PR;-23.333979;-51.182888;6fb08762-a2b2-fd12-8c05-193cbc3a65db;93m2
030106-J-SP;-23.021729;-47.000652;68715d22-17f8-55cf-dc0b-306c67afabd4;80m2
24639-J-RS;-30.031928;-51.214186;8cffbb04-666c-0f6e-6f3b-5c42e5f8c5a5;130m2
21169-J-SP;-23.529236;-46.730511;dd506a96-d73f-8205-4551-d43431ea7793;53m2
22501-J-SP;-23.491623;-46.628351;d9f14e17-ac8d-0c4d-7a15-b3e47c66d232;120m2
24344-J-SP;-19.97464;-43.964762;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;62m2
24344-J-SP;-23.548372;-46.574698;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;70m2
24344-J-SP;-23.65206;-46.637046;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;40m2
23030-F-SP;-23.461478;-46.516544;4459a6a2-624e-bc17-a957-826743e34ccf;75m2
22002-F-RS;-30.005055;-51.175396;cb2c69c1-e591-69c2-b67d-49ea7df15ad5;56m2
27419-J-SP;-23.538504;-46.548068;b46486f8-9f6a-6aeb-e718-1875a71e3f34;59m2
26567-J-SP;-23.601241;-46.666463;0367303f-fdc1-ce63-8071-51b2a2c2ebfa;236m2
252729-F-SP;-22.889547;-47.048701;d69d7a52-5648-c1a1-131b-71a2aa6db0a9;100m2
00310-F-RJ;-22.964704;-43.190436;ee81df01-5ccf-0cdd-cff7-1d712fd2fa56;normalm2
04883-J-DF;-15.829174;-48.015544;bdc9a279-e3d5-8de3-caff-f4202b67bece;56m2
14575-F-RJ;-22.88094;-43.085167;07771d04-56e7-847c-c458-1c0f4fbea1a9;82m2
03214-J-MG;-19.890131;-43.940102;85d8b89f-c041-f6b0-ab35-64b18f427c93;55m2
28914-J-SP;-22.91313;-47.08528;e63c21f6-bb9a-16b5-cc81-8519e02693c3;76m2
25225-J-SP;-23.185708;-46.897806;29a60e46-c358-0e1b-4921-e3dac0843444;54m2
36014-F-RJ;-22.912119;-43.107299;f8a4ad1e-649f-b4f0-ba1e-03cb98ed7e5f;80m2
17181-F-RJ;-22.964954;-43.405871;47f6855d-7536-f791-af60-a404513f57bb;normalm2
32970-J-SP;-20.843758;-49.387506;c69726e1-da38-95b6-3bb2-1255ae08aba7;90m2
24344-J-SP;-29.766286;-51.093287;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;51m2
05051-J-MG;-19.941421;-43.922258;416bdae7-0472-ed30-f9e7-be04cde818b6;80m2
01397-J-RJ;-22.923967;-43.226208;9eab1b24-b41c-f017-7973-d047ff6e66fc;87m2
normal;-22.967082;-43.18506;5a47362b-93d8-6135-118f-89111116895d;normalm2
031736-J-SP;-23.189422;-46.89395;0e658b8e-9e85-242b-678b-810624664821;108m2
24344-J-SP;-23.712638;-46.547702;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;120m2
29076-J-SP;-22.912382;-47.052885;6eda4c94-79b5-96a4-f2d1-c982e49fdc38;65m2
28914-J-SP;-22.901045;-47.063807;e63c21f6-bb9a-16b5-cc81-8519e02693c3;53m2
24344-J-SP;-23.659372;-46.665912;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;65m2
05110-J-SP;-22.850242;-47.053485;784e298c-367a-af16-d87d-d56d7d607017;58m2
20189-J-SP;-23.510635;-47.462888;6b317318-c4ab-f0e0-277c-2993cfb6f8a8;80m2
20781-J-SP;-23.63621;-46.516844;960ac15e-6fc4-b323-fa80-0c11299b07b4;90m2
19578-J-SP;-23.535245;-46.575463;01955934-b441-fa22-dbde-7ba8d9b90fcd;60m2
07316-J-RJ;-22.906847;-43.172897;a19af772-22ab-22fa-a7ee-aead6974e0ec;330m2
047614-F-RJ;-23.012045;-43.382027;4c4706c5-8f71-ee94-36e2-789a1dd6e7ad;310m2
29976-F-RJ;-23.010012;-43.323307;38df9636-5388-0008-c93b-41e8a89fe7a7;126m2
24344-J-SP;-23.572315;-46.650302;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;162m2
24344-J-SP;-30.058826;-51.218142;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;48m2
105516-F-SP;-23.482711;-46.65197;2d3bfde2-dfec-4670-28c5-1b121bd3063c;47m2
001246-J-RJ;-22.935521;-43.24615;7844b632-f087-9e94-7e2f-0ea65fd84353;62m2
24344-J-SP;-23.599503;-46.610887;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;55m2
8236-J-RJ;-22.4061;-42.962201;4f892526-981a-3ce8-6ca2-31481850801a;83m2
24344-J-SP;-22.911577;-43.107667;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;90m2
24344-J-SP;-23.63807;-46.646119;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;34m2
076014-F-RJ;-22.902314;-43.112606;76e1efa3-8c94-64b7-637d-863a74dcc754;normalm2
26342-J-SP;-23.594288;-46.677667;2c8f02ff-427e-9fcd-7a26-3c097b2da7af;65m2
24344-J-SP;-22.941607;-47.058124;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;47m2
04115-J-SC;-26.366729;-48.836428;2480c01b-e1a7-95b3-e11f-ba6aefebab8f;55m2
105516-F-SP;-23.553638;-46.649902;2d3bfde2-dfec-4670-28c5-1b121bd3063c;60m2
19371-J-SP;-23.553541;-46.637988;5a882328-06c4-52e1-bd0f-2b2e11a2b5ba;42m2
82320-J-SP;-24.007826;-46.425021;d344e58d-51ea-9849-cc4f-647e912da640;62m2
33156-J-SP;-23.082697;-47.200362;db05ed4f-57cf-47c8-c8ca-d615cdfea15f;90m2
02696-J-PR;-23.304452;-51.169582;b3ad6ec1-6c42-bce3-1a13-1b6382c32d58;80m2
00029-J-SC;-27.583254;-48.543727;50fb060c-f822-e44e-c933-c86b7e243f6a;99m2
24344-J-SP;-23.513918;-46.713745;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;66m2
04883-J-DF;-15.829174;-48.015544;bdc9a279-e3d5-8de3-caff-f4202b67bece;56m2
14575-F-RJ;-22.88094;-43.085167;07771d04-56e7-847c-c458-1c0f4fbea1a9;82m2
025108-F-SP;-23.566154;-46.667279;d43cb022-0a1c-f743-fc30-a9dadf96851a;390m2
05172-J-SP;-23.469234;-46.575741;4ef77a9f-3efd-7d85-4dd6-9fb590c3e9b0;68m2
84625-F-SP;-23.967609;-46.342872;7f7e4977-adb9-9d48-ca67-8beed8110141;normalm2
25188-J-SP;-21.172428;-47.835225;4169a848-126b-e1da-6735-07e0284ad834;84m2
31219-J-SP;-23.560327;-46.59959;f16e66b4-98d6-cd96-2042-1bad44763e43;50m2
14226-J-SP;-23.544015;-46.693845;697a600f-6fcc-0f4d-d952-e7e1a8ffa6bc;75m2
03327-J-MG;-21.760065;-43.355246;3ad51e7d-29a5-b59f-a940-a91ef7187479;95m2
29801-J-SP;-22.880851;-47.071668;3dc923ab-3936-d1b6-cf76-4ff0b7d9729d;100m2
168895-F-SP;-21.162722;-47.830782;60c69223-dc93-beb2-9c42-4c295b59937d;50m2
24344-J-SP;-23.560503;-46.674495;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;42m2
64596-F-RJ;-22.758055;-43.460116;5101e96a-d6be-98d8-d4cf-9ee7df26c1db;109m2
03751-J-PR;-25.425284;-49.274343;65f1d9ca-2020-a5ed-c36b-9df71a4293b6;84m2
58012-F-RJ;-23.009656;-43.333626;c5a2db8a-8a0f-dce2-593c-fb1d2c8dfe1d;200m2
25225-J-SP;-23.185708;-46.897806;29a60e46-c358-0e1b-4921-e3dac0843444;100m2
24344-J-SP;-23.70807;-46.571591;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;59m2
24344-J-SP;-19.935626;-43.979951;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;50m2
007210-J-RJ;-22.927575;-43.348635;20413499-8090-ccb0-ce4c-d6671cec44d5;55m2
82320-J-SP;-24.018285;-46.447829;d344e58d-51ea-9849-cc4f-647e912da640;76m2
24344-J-SP;-23.502757;-46.630545;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;54m2
30338-J-SP;-23.668172;-46.528471;3eecf98a-bca2-a28d-d7d4-4b13062db4c5;78m2
000000-F-RS;-30.115657;-51.219932;5b1e64b1-c98a-83c8-cfde-1cfba0f499ae;normalm2
01397-J-RJ;-22.931347;-43.353112;9eab1b24-b41c-f017-7973-d047ff6e66fc;normalm2
24344-J-SP;-23.632208;-46.703496;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;48m2
23192-J-RS;-29.690325;-51.134424;8f0a18e3-67fa-2dbc-b1d5-48be60027e54;125m2
normal;-27.600029;-48.509522;701b0dee-1774-ab17-d9f0-ad7e13fdb054;70m2
27255-J-SP;-23.620613;-46.562344;bae701a2-7cad-8ebc-c72b-42a99259ba82;181m2
04253-J-MG;-19.975162;-43.974701;fb32e5ce-84b2-ebcd-30d1-24d9e2f40e95;68m2
24344-J-SP;-22.917794;-43.187718;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;81m2
77808-F-RJ;-22.901696;-43.11173;b4d1678a-991b-f6eb-7155-1880744cc5d9;normalm2
24344-J-SP;-23.531324;-46.439344;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;47m2
24344-J-SP;-27.641279;-48.718418;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;73m2
24344-J-SP;-22.839782;-47.052865;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;120m2
49700-F-RS;-30.054459;-51.160844;cc41129a-909d-b278-3dfe-88ed90bc87c3;58m2
04115-J-SC;-26.291949;-48.905364;2480c01b-e1a7-95b3-e11f-ba6aefebab8f;60m2
004772-J-RJ;-22.914467;-43.239771;f00f02d6-60ca-bcac-5323-c62b7705edcb;normalm2
24344-J-SP;-19.97658;-43.973021;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;192m2
09544-J-SP;-23.198491;-45.8914;8edfbbd2-c248-2077-0e43-7af4dd1f4810;50m2
24344-J-SP;-23.568405;-46.634843;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;45m2
04386-J-PR;-23.33686;-51.175386;6fb08762-a2b2-fd12-8c05-193cbc3a65db;103m2
00520-J-SP;-23.536616;-46.651713;9b110c9e-b761-fad0-f131-00c94f6daeee;40m2
73427-J-SP;-23.185708;-46.897806;9539267e-c9a5-1ac3-7e03-b626abddea51;90m2
14226-J-SP;-23.575461;-46.58738;e4963b7d-0515-7c8f-bf6e-db6536376cbd;107m2
29076-J-SP;-22.926655;-47.036164;6eda4c94-79b5-96a4-f2d1-c982e49fdc38;59m2
35315-F-RS;-29.754994;-51.150283;61152e64-4dae-e2a9-8db3-94be53de3177;59m2
25188-J-SP;-21.172428;-47.835225;4169a848-126b-e1da-6735-07e0284ad834;84m2
0000-F-RJ;-22.902877;-43.255274;22372035-fa7f-b08a-39b4-e0f0cba1031f;62m2
17452-J-SP;-22.886093;-47.049132;eaa31cc0-db78-0b60-6ecf-a917d42f9eee;115m2
74867-F-SP;-23.629073;-46.688154;3d4780ce-ba1b-d2b3-026e-c9ffee18573e;36m2
001542-J-RJ;-23.019405;-43.463141;9b18f039-d77a-2cd8-041b-96093d398171;95m2
02414-J-MG;-19.926787;-43.919215;aeb1784a-d91c-9aa5-887e-13f811b0d217;140m2
03703-J-PR;-23.330844;-51.179345;b0cac9f3-5c14-e5d4-c19e-62c305b54183;197m2
29427-J-SP;-23.632197;-46.525683;6a6af80a-dd30-1f7c-4a11-e74c07a06601;50m2
019493-J-SP;-23.486923;-46.680676;355674f1-4b60-c370-e1be-a02ea0636f8b;90m2
29076-J-SP;-22.853037;-47.04993;6eda4c94-79b5-96a4-f2d1-c982e49fdc38;70m2
03214-J-MG;-19.906833;-43.924497;85d8b89f-c041-f6b0-ab35-64b18f427c93;85m2
normal;-22.919979;-43.239406;dee05310-3daf-2930-22e6-b8685fe2f3a8;65m2
17862-J-SP;-22.979555;-46.994225;22fe3b7a-19a0-0ca2-c096-835ce790696d;72m2
97833-J-SP;-22.909938;-47.062633;03d5f86b-6673-1aad-0442-7a35549909f0;103m2
24344-J-SP;-25.445889;-49.280315;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;130m2
01242-J-BA;-12.889522;-38.314749;c2922352-44a0-4329-f3ea-126c56f55925;87m2
21592-J-SP;-23.078722;-47.213632;83382b94-7925-442d-a547-04149c3721cf;101m2
51543-F-RJ;-22.745649;-43.441718;52e0d415-ae85-ddaf-d1a2-3d7c57267678;65m2
14226-J-SP;-23.185352;-46.88034;7fa70a7e-c17a-969e-7f5f-58460e1f5c97;65m2
00037-J-SP;-23.013247;-45.547603;bb393402-44e9-3e5f-93bb-0622ab525181;63m2
54518-F-RJ;-22.98481;-43.196749;ed266f7c-010f-05e3-b774-1165c545281c;40m2
14226-J-SP;-23.181225;-46.913595;7fa70a7e-c17a-969e-7f5f-58460e1f5c97;70m2
18439-J-SP;-23.176566;-46.983828;2283a063-5f80-1c78-10a9-77f1d53376b7;60m2
24344-J-SP;-23.017479;-43.46259;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;70m2
14226-J-SP;-23.549328;-46.568998;932c7e17-f6d2-0e22-32e7-37275d869247;75m2
03984-J-MG;-18.896461;-48.274391;5cfeb29c-db04-b962-9a2a-1e412827a3ed;64m2
82320-J-SP;-24.016834;-46.443829;d344e58d-51ea-9849-cc4f-647e912da640;80m2
20995-J-SP;-23.580461;-46.624652;c8c2bfe6-8d38-b71e-c939-71a49d9d98de;65m2
22301-J-RS;-29.725315;-51.157001;95a06da0-55e1-0b3a-2abe-416950fa615a;49m2
25314-J-SP;-23.614888;-46.684946;042048dd-5ee0-a45a-8235-186105de7bb9;43m2
006972-J-RJ;-22.912048;-43.108568;0858bdc1-a8ca-5896-2bc2-63f389ab0e3d;430m2
28049-F-RJ;-22.944856;-43.335632;9f638f02-781f-6481-c6b6-1190d4a3f204;70m2
21592-J-SP;-23.074288;-47.207531;83382b94-7925-442d-a547-04149c3721cf;100m2
00941-J-SP;-23.571303;-46.644258;13f91411-1df9-27c7-0dfb-1e5688e4ea3e;88m2
03547-J-PR;-25.434697;-49.250527;ac0ebfd2-4933-f181-f6a9-29053f50d9e6;72m2
24344-J-SP;-23.473036;-46.602104;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;65m2
04149-J-MG;-20.756141;-42.876837;45c80468-1379-8252-3003-23dfa5154a62;150m2
24344-J-SP;-23.580517;-46.675906;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;90m2
028974-J-SP;-24.019078;-46.450514;8d1ff76c-8330-b176-4e08-4debee5431a0;75m2
24344-J-SP;-22.916432;-47.044187;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;74m2
24344-J-SP;-23.538017;-46.668684;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;34m2
normal;-22.919696;-43.180181;9559d826-b1bc-8fea-b032-5557433456db;normalm2
24344-J-SP;-23.598058;-46.742204;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;82m2
02696-J-PR;-23.332375;-51.187299;b3ad6ec1-6c42-bce3-1a13-1b6382c32d58;70m2
70524-F-RJ;-22.438263;-42.979393;22640bcd-c82e-9058-6eae-98171057d8e5;90m2
01141-J-MG;-19.941154;-43.944369;1607e273-239a-dacc-0377-9a527ab1b051;100m2
normal;-23.435484;-46.721561;03d0df56-7c49-c45d-4c25-7fc6140c060d;62m2
8236-J-RJ;-22.443969;-42.978875;4f892526-981a-3ce8-6ca2-31481850801a;93m2
24344-J-SP;-23.64956;-46.537425;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;92m2
25618-J-SP;-23.525557;-46.700381;882bc971-08c8-7992-fdd0-dccba3f0f23b;60m2
24344-J-SP;-22.884059;-47.074879;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;119m2
58012-F-RJ;-23.006805;-43.324415;c5a2db8a-8a0f-dce2-593c-fb1d2c8dfe1d;85m2
26972-J-SP;-23.551221;-46.65518;a2e6808d-da0f-fe34-a95b-5951a5f3812e;40m2
031436-J-SP;-23.599325;-46.674272;3f7af657-7092-50f0-284c-44a43cacfa86;50m2
06230-J-PR;-25.458057;-49.286183;4d0d13a8-70ad-7a8c-3da6-5d92437a0d63;98m2
20020-J-SP;-22.851646;-47.046092;fe7ef799-a426-889b-5cd4-d4495b4134be;70m2
063421-F-RJ;-22.98732;-43.357958;57785a4e-65b0-1cd0-010e-de673a099d96;normalm2
58012-J-SP;-22.13191;-51.395122;3c23d468-8d94-dd30-dbd6-53c69a25e2b4;100m2
03009-J-MG;-19.91224;-43.986455;4af96c38-6702-0129-ec15-f5b2959f8ec7;90m2
04115-J-SC;-26.362175;-48.808367;2480c01b-e1a7-95b3-e11f-ba6aefebab8f;65m2
30615-J-SP;-22.853341;-47.214708;052be5f2-4673-35d7-f2bc-156f388b5ffb;76m2
normal;-22.966903;-43.385853;0b2426d4-a981-2b7a-4b40-6bcc451b3c18;69m2
03214-J-MG;-19.933067;-43.977952;85d8b89f-c041-f6b0-ab35-64b18f427c93;100m2
11864-F-SC;-26.989015;-48.630275;0bfa4786-de8a-2b15-3f6c-6325c90a9ac0;350m2
28814-F-PR;-23.564198;-46.785909;d0dbf423-4a38-ea0f-0c57-4e471ce9981a;85m2
82320-J-SP;-24.050097;-46.528862;d344e58d-51ea-9849-cc4f-647e912da640;76m2
28914-J-SP;-22.908232;-47.05792;e63c21f6-bb9a-16b5-cc81-8519e02693c3;120m2
35315-F-RS;-29.754994;-51.150283;61152e64-4dae-e2a9-8db3-94be53de3177;73m2
24344-J-SP;-22.892918;-47.056968;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;57m2
01249-J-SP;-23.563878;-46.645211;6b93c75a-e5b1-a52b-528d-11ef955145ac;69m2
03959-J-MG;-18.919152;-48.234979;15d981f3-45fe-66a9-dab4-9028f706a79e;50m2
09842-J-SP;-22.940761;-47.049788;68934fc7-c58f-d67a-0820-361a35f0e4f1;78m2
17452-J-SP;-22.888675;-47.059977;eaa31cc0-db78-0b60-6ecf-a917d42f9eee;96m2
03459-J-SC;-26.928549;-49.127197;361dd5ce-afab-a1d8-c07b-07627a04223d;85m2
04237-J-SP;-23.689601;-46.595749;30f70cb0-0c7a-c0b4-491d-7e0d31838607;43m2
047920-F-RJ;-23.007924;-43.309163;1b07d9ac-a336-517b-2d03-9aff1ee5a134;75m2
normal;-15.810748;-48.065751;e803634a-f0e6-c139-3a73-3d4b95f90da4;110m2
75169-F-SP;-23.6558;-46.689603;d4fc76f6-290a-ce39-45dc-0b34d2110bb9;370m2
00769-J-SP;-23.583242;-46.583326;4c7179dc-f66f-1920-8c74-b127abec1d03;58m2
05143-J-RJ;-22.941587;-43.338537;489b7d46-b63c-27b4-3b1f-ce71ab8f7ece;81m2
04715-J-MG;-19.899087;-43.969933;84981933-f70b-1230-ab8f-636c25c88383;70m2
042948-F-RJ;-22.794806;-43.177144;22dc09c1-bb33-de31-c39e-daa9588881e3;normalm2
01554-J-MG;-19.747367;-47.939154;e9106dde-e1a6-28bb-54d9-c296a2cb4312;450m2
23211-J-SP;-23.664994;-46.684418;4f971b85-a6a8-cc9d-65bf-a269aa73ee71;74m2
05565-J-RJ;-22.989446;-43.357409;c3f59f47-fc86-5edb-3b8a-3a3ee2edfa6d;100m2
04268-J-RJ;-22.955572;-43.173871;c4d74681-801e-fb74-a53f-c17aae440cef;normalm2
04208-J-PR;-23.42491;-51.905297;992edf88-27bb-81ec-e01b-4d916ae40041;109m2
79816-F-SP;-23.58619;-46.53499;d0047048-4375-5fe6-fef4-19e03758b1bc;55m2
24344-J-SP;-25.474607;-49.29548;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;80m2
24344-J-SP;-23.549497;-46.643419;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;48m2
00039-J-RS;-29.980068;-51.189025;60b57036-d4d0-69af-3ed8-8242aa165882;55m2
24344-J-SP;-23.558479;-46.627429;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;50m2
73248-F-RJ;-22.404127;-41.799295;eb5d1a6b-95bf-e226-90f4-e9723b05b704;200m2
03011-J-MG;-19.925167;-43.988363;a5e19928-0877-1533-2443-98cdb949a0bd;90m2
14226-J-SP;-23.565682;-46.68655;2cfb6273-a560-c20f-a80f-feac45c07955;76m2
normal;-30.031303;-51.234098;a71992cd-5734-32f8-12a5-1d8d91e8e12b;normalm2
04115-J-SC;-26.352475;-48.815394;2480c01b-e1a7-95b3-e11f-ba6aefebab8f;67m2
24344-J-SP;-22.837143;-43.32795;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;50m2
35649-F-RJ;-22.890801;-42.027672;1075ce59-e4df-e894-0153-11909ff6fc4c;80m2
012480-J-SP;-22.539112;-47.386053;9971be66-59bf-e362-49cc-b655f47254b2;56m2
04268-J-SP;-23.423671;-46.587509;7bf57a4f-0a40-781d-c7b0-5af8f92bd22d;45m2
24349-J-RS;-30.026704;-51.18245;1a4bed34-3e9b-9797-e9ec-7d0215f611ee;49m2
33955-J-SP;-23.654438;-46.666808;ecaa11a1-6108-73cd-4e63-ade5ff91b840;65m2
08391-J-SP;-23.223701;-45.900907;9dcb336e-bb97-651a-adf6-b5ad0a91d84d;72m2
29427-J-SP;-23.671007;-46.540936;6a6af80a-dd30-1f7c-4a11-e74c07a06601;76m2
22469-J-SP;-22.909938;-47.062633;2b425c14-56af-ee6b-c8e6-043f0b47390b;51m2
28914-J-SP;-22.906307;-47.094783;e63c21f6-bb9a-16b5-cc81-8519e02693c3;64m2
164873-F-SP;-23.496254;-46.846365;dfc3fec0-d044-cbc0-3ac0-c64fd9678416;79m2
30338-J-SP;-23.716261;-46.578967;3eecf98a-bca2-a28d-d7d4-4b13062db4c5;62m2
131313-J-SP;-22.708516;-47.685775;8b56e11d-a8e0-e0b9-5853-a613f8f9c674;58m2
00137-J-PR;-25.383826;-49.224091;ade55049-0622-a192-e679-8548fc405f2f;76m2
00039-J-RS;-30.048479;-51.165557;60b57036-d4d0-69af-3ed8-8242aa165882;61m2
00039-J-RS;-30.013049;-51.163308;60b57036-d4d0-69af-3ed8-8242aa165882;66m2
164873-F-SP;-23.492589;-46.843256;dfc3fec0-d044-cbc0-3ac0-c64fd9678416;102m2
04177-J-PR;-25.456351;-49.29628;f8710075-6377-ae9f-0de3-26a26e81244b;115m2
24606-J-SP;-23.553541;-46.637988;50b3dea8-5bfe-9547-5c10-1a9a594f45f4;42m2
00985-J-SC;-27.565033;-48.627607;b929e974-2a4d-ca17-3a1b-0638e356eae5;53m2
26206-J-SP;-22.684297;-47.703546;ecb69b02-28ae-2904-64ae-07a112b6d9d3;53m2
09544-J-SP;-23.220319;-45.88764;8edfbbd2-c248-2077-0e43-7af4dd1f4810;66m2
012480-J-SP;-22.58235;-47.392918;9971be66-59bf-e362-49cc-b655f47254b2;62m2
05172-J-SP;-23.523154;-46.567637;4ef77a9f-3efd-7d85-4dd6-9fb590c3e9b0;80m2
24344-J-SP;-23.562066;-46.63089;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;60m2
23211-J-SP;-23.664994;-46.684418;4f971b85-a6a8-cc9d-65bf-a269aa73ee71;74m2
24344-J-SP;-23.688553;-46.593062;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;50m2
20452-J-SP;-23.483009;-46.616111;50879573-b928-42a0-8aa2-21a6fe7af2df;213m2
041101-F-RJ;-22.92424;-43.093678;9c90409b-314a-8264-deeb-523d8168442e;120m2
050870-J-RJ;-22.971795;-43.184368;7c624b20-9861-f723-ef92-3eda1923e138;148m2
00137-J-PR;-25.383826;-49.224091;ade55049-0622-a192-e679-8548fc405f2f;76m2
00039-J-RS;-30.048479;-51.165557;60b57036-d4d0-69af-3ed8-8242aa165882;61m2
00039-J-RS;-30.013049;-51.163308;60b57036-d4d0-69af-3ed8-8242aa165882;66m2
21230-J-SP;-23.516606;-46.786827;507ccf3b-86a7-3a37-d9a2-3e976471eb1f;63m2
04715-J-MG;-19.899087;-43.969933;84981933-f70b-1230-ab8f-636c25c88383;70m2
24606-J-SP;-23.553541;-46.637988;50b3dea8-5bfe-9547-5c10-1a9a594f45f4;42m2
042948-F-RJ;-22.794806;-43.177144;22dc09c1-bb33-de31-c39e-daa9588881e3;normalm2
012480-J-SP;-22.58235;-47.392918;9971be66-59bf-e362-49cc-b655f47254b2;62m2
01554-J-MG;-19.747367;-47.939154;e9106dde-e1a6-28bb-54d9-c296a2cb4312;450m2
24344-J-SP;-23.562066;-46.63089;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;60m2
23211-J-SP;-23.664994;-46.684418;4f971b85-a6a8-cc9d-65bf-a269aa73ee71;74m2
